 Year , Month , Day ,Period,Flex Down
2026,12,19,24,111.6313075
2026,12,20,1,115.2738731
2026,12,20,2,129.7552922
2026,12,20,3,152.5287304
2026,12,20,4,148.4271424
2026,12,20,5,154.9126859
2026,12,20,6,129.3110769
2026,12,20,7,121.1671295
2026,12,20,8,130.155086
2026,12,20,9,129.6220276
2026,12,20,10,125.0169955
2026,12,20,11,120.7229142
2026,12,20,12,119.2570037
2026,12,20,13,168.0318448
2026,12,20,14,128.067274
2026,12,20,15,177.167873
2026,12,20,16,175.331783
2026,12,20,17,142.4746572
2026,12,20,18,125.4167893
2026,12,20,19,132.3021266
2026,12,20,20,118.5610664
2026,12,20,21,122.4553539
2026,12,20,22,127.2232649
2026,12,20,23,150.6334118
2026,12,20,24,111.6313075
2026,12,21,1,115.2738731
2026,12,21,2,129.7552922
2026,12,21,3,152.5287304
2026,12,21,4,148.4271424
2026,12,21,5,154.9126859
2026,12,21,6,129.3110769
2026,12,21,7,121.1671295
2026,12,21,8,130.155086
2026,12,21,9,129.6220276
2026,12,21,10,125.0169955
2026,12,21,11,120.7229142
2026,12,21,12,119.2570037
2026,12,21,13,168.0318448
2026,12,21,14,128.067274
2026,12,21,15,177.167873
2026,12,21,16,175.331783
2026,12,21,17,142.4746572
2026,12,21,18,125.4167893
2026,12,21,19,132.3021266
2026,12,21,20,118.5610664
2026,12,21,21,122.4553539
2026,12,21,22,127.2232649
2026,12,21,23,150.6334118
2026,12,21,24,111.6313075
2026,12,22,1,115.2738731
2026,12,22,2,129.7552922
2026,12,22,3,152.5287304
2026,12,22,4,148.4271424
2026,12,22,5,154.9126859
2026,12,22,6,129.3110769
2026,12,22,7,121.1671295
2026,12,22,8,130.155086
2026,12,22,9,129.6220276
2026,12,22,10,125.0169955
2026,12,22,11,120.7229142
2026,12,22,12,119.2570037
2026,12,22,13,168.0318448
2026,12,22,14,128.067274
2026,12,22,15,177.167873
2026,12,22,16,175.331783
2026,12,22,17,142.4746572
2026,12,22,18,125.4167893
2026,12,22,19,132.3021266
2026,12,22,20,118.5610664
2026,12,22,21,122.4553539
2026,12,22,22,127.2232649
2026,12,22,23,150.6334118
2026,12,22,24,111.6313075
2026,12,23,1,115.2738731
2026,12,23,2,129.7552922
2026,12,23,3,152.5287304
2026,12,23,4,148.4271424
2026,12,23,5,154.9126859
2026,12,23,6,129.3110769
2026,12,23,7,121.1671295
2026,12,23,8,130.155086
2026,12,23,9,129.6220276
2026,12,23,10,125.0169955
2026,12,23,11,120.7229142
2026,12,23,12,119.2570037
2026,12,23,13,168.0318448
2026,12,23,14,128.067274
2026,12,23,15,177.167873
2026,12,23,16,175.331783
2026,12,23,17,142.4746572
2026,12,23,18,125.4167893
2026,12,23,19,132.3021266
2026,12,23,20,118.5610664
2026,12,23,21,122.4553539
2026,12,23,22,127.2232649
2026,12,23,23,150.6334118
2026,12,23,24,111.6313075
2026,12,24,1,115.2738731
2026,12,24,2,129.7552922
2026,12,24,3,152.5287304
2026,12,24,4,148.4271424
2026,12,24,5,154.9126859
2026,12,24,6,129.3110769
2026,12,24,7,121.1671295
2026,12,24,8,130.155086
2026,12,24,9,129.6220276
2026,12,24,10,125.0169955
2026,12,24,11,120.7229142
2026,12,24,12,119.2570037
2026,12,24,13,168.0318448
2026,12,24,14,128.067274
2026,12,24,15,177.167873
2026,12,24,16,175.331783
2026,12,24,17,142.4746572
2026,12,24,18,125.4167893
2026,12,24,19,132.3021266
2026,12,24,20,118.5610664
2026,12,24,21,122.4553539
2026,12,24,22,127.2232649
2026,12,24,23,150.6334118
2026,12,24,24,111.6313075
2026,12,25,1,115.2738731
2026,12,25,2,129.7552922
2026,12,25,3,152.5287304
2026,12,25,4,148.4271424
2026,12,25,5,154.9126859
2026,12,25,6,129.3110769
2026,12,25,7,121.1671295
2026,12,25,8,130.155086
2026,12,25,9,129.6220276
2026,12,25,10,125.0169955
2026,12,25,11,120.7229142
2026,12,25,12,119.2570037
2026,12,25,13,168.0318448
2026,12,25,14,128.067274
2026,12,25,15,177.167873
2026,12,25,16,175.331783
2026,12,25,17,142.4746572
2026,12,25,18,125.4167893
2026,12,25,19,132.3021266
2026,12,25,20,118.5610664
2026,12,25,21,122.4553539
2026,12,25,22,127.2232649
2026,12,25,23,150.6334118
2026,12,25,24,111.6313075
2026,12,26,1,115.2738731
2026,12,26,2,129.7552922
2026,12,26,3,152.5287304
2026,12,26,4,148.4271424
2026,12,26,5,154.9126859
2026,12,26,6,129.3110769
2026,12,26,7,121.1671295
2026,12,26,8,130.155086
2026,12,26,9,129.6220276
2026,12,26,10,125.0169955
2026,12,26,11,120.7229142
2026,12,26,12,119.2570037
2026,12,26,13,168.0318448
2026,12,26,14,128.067274
2026,12,26,15,177.167873
2026,12,26,16,175.331783
2026,12,26,17,142.4746572
2026,12,26,18,125.4167893
2026,12,26,19,132.3021266
2026,12,26,20,118.5610664
2026,12,26,21,122.4553539
2026,12,26,22,127.2232649
2026,12,26,23,150.6334118
2026,12,26,24,111.6313075
2026,12,27,1,115.2738731
2026,12,27,2,129.7552922
2026,12,27,3,152.5287304
2026,12,27,4,148.4271424
2026,12,27,5,154.9126859
2026,12,27,6,129.3110769
2026,12,27,7,121.1671295
2026,12,27,8,130.155086
2026,12,27,9,129.6220276
2026,12,27,10,125.0169955
2026,12,27,11,120.7229142
2026,12,27,12,119.2570037
2026,12,27,13,168.0318448
2026,12,27,14,128.067274
2026,12,27,15,177.167873
2026,12,27,16,175.331783
2026,12,27,17,142.4746572
2026,12,27,18,125.4167893
2026,12,27,19,132.3021266
2026,12,27,20,118.5610664
2026,12,27,21,122.4553539
2026,12,27,22,127.2232649
2026,12,27,23,150.6334118
2026,12,27,24,111.6313075
2026,12,28,1,115.2738731
2026,12,28,2,129.7552922
2026,12,28,3,152.5287304
2026,12,28,4,148.4271424
2026,12,28,5,154.9126859
2026,12,28,6,129.3110769
2026,12,28,7,121.1671295
2026,12,28,8,130.155086
2026,12,28,9,129.6220276
2026,12,28,10,125.0169955
2026,12,28,11,120.7229142
2026,12,28,12,119.2570037
2026,12,28,13,168.0318448
2026,12,28,14,128.067274
2026,12,28,15,177.167873
2026,12,28,16,175.331783
2026,12,28,17,142.4746572
2026,12,28,18,125.4167893
2026,12,28,19,132.3021266
2026,12,28,20,118.5610664
2026,12,28,21,122.4553539
2026,12,28,22,127.2232649
2026,12,28,23,150.6334118
2026,12,28,24,111.6313075
2026,12,29,1,115.2738731
2026,12,29,2,129.7552922
2026,12,29,3,152.5287304
2026,12,29,4,148.4271424
2026,12,29,5,154.9126859
2026,12,29,6,129.3110769
2026,12,29,7,121.1671295
2026,12,29,8,130.155086
2026,12,29,9,129.6220276
2026,12,29,10,125.0169955
2026,12,29,11,120.7229142
2026,12,29,12,119.2570037
2026,12,29,13,168.0318448
2026,12,29,14,128.067274
2026,12,29,15,177.167873
2026,12,29,16,175.331783
2026,12,29,17,142.4746572
2026,12,29,18,125.4167893
2026,12,29,19,132.3021266
2026,12,29,20,118.5610664
2026,12,29,21,122.4553539
2026,12,29,22,127.2232649
2026,12,29,23,150.6334118
2026,12,29,24,111.6313075
2026,12,30,1,115.2738731
2026,12,30,2,129.7552922
2026,12,30,3,152.5287304
2026,12,30,4,148.4271424
2026,12,30,5,154.9126859
2026,12,30,6,129.3110769
2026,12,30,7,121.1671295
2026,12,30,8,130.155086
2026,12,30,9,129.6220276
2026,12,30,10,125.0169955
2026,12,30,11,120.7229142
2026,12,30,12,119.2570037
2026,12,30,13,168.0318448
2026,12,30,14,128.067274
2026,12,30,15,177.167873
2026,12,30,16,175.331783
2026,12,30,17,142.4746572
2026,12,30,18,125.4167893
2026,12,30,19,132.3021266
2026,12,30,20,118.5610664
2026,12,30,21,122.4553539
2026,12,30,22,127.2232649
2026,12,30,23,150.6334118
2026,12,30,24,111.6313075
2026,12,31,1,115.2738731
2026,12,31,2,129.7552922
2026,12,31,3,152.5287304
2026,12,31,4,148.4271424
2026,12,31,5,154.9126859
2026,12,31,6,129.3110769
2026,12,31,7,121.1671295
2026,12,31,8,130.155086
2026,12,31,9,129.6220276
2026,12,31,10,125.0169955
2026,12,31,11,120.7229142
2026,12,31,12,119.2570037
2026,12,31,13,168.0318448
2026,12,31,14,128.067274
2026,12,31,15,177.167873
2026,12,31,16,175.331783
2026,12,31,17,142.4746572
2026,12,31,18,125.4167893
2026,12,31,19,132.3021266
2026,12,31,20,118.5610664
2026,12,31,21,122.4553539
2026,12,31,22,127.2232649
2026,12,31,23,150.6334118
2026,12,31,24,111.6313075
2027,1,1,1,103.2074963
2027,1,1,2,118.8158703
2027,1,1,3,126.9246439
2027,1,1,4,122.1866293
2027,1,1,5,113.3062361
2027,1,1,6,108.2027174
2027,1,1,7,108.6359074
2027,1,1,8,121.4691585
2027,1,1,9,124.9211406
2027,1,1,10,120.264349
2027,1,1,11,107.1332799
2027,1,1,12,106.6594784
2027,1,1,13,133.381881
2027,1,1,14,158.6828793
2027,1,1,15,161.9724151
2027,1,1,16,162.0807126
2027,1,1,17,132.8133193
2027,1,1,18,117.7870442
2027,1,1,19,122.1460177
2027,1,1,20,112.3315588
2027,1,1,21,114.2673762
2027,1,1,22,121.9971087
2027,1,1,23,140.6513492
2027,1,1,24,106.7948502
2027,1,2,1,103.2074963
2027,1,2,2,118.8158703
2027,1,2,3,126.9246439
2027,1,2,4,122.1866293
2027,1,2,5,113.3062361
2027,1,2,6,108.2027174
2027,1,2,7,108.6359074
2027,1,2,8,121.4691585
2027,1,2,9,124.9211406
2027,1,2,10,120.264349
2027,1,2,11,107.1332799
2027,1,2,12,106.6594784
2027,1,2,13,133.381881
2027,1,2,14,158.6828793
2027,1,2,15,161.9724151
2027,1,2,16,162.0807126
2027,1,2,17,132.8133193
2027,1,2,18,117.7870442
2027,1,2,19,122.1460177
2027,1,2,20,112.3315588
2027,1,2,21,114.2673762
2027,1,2,22,121.9971087
2027,1,2,23,140.6513492
2027,1,2,24,106.7948502
2027,1,3,1,103.2074963
2027,1,3,2,118.8158703
2027,1,3,3,126.9246439
2027,1,3,4,122.1866293
2027,1,3,5,113.3062361
2027,1,3,6,108.2027174
2027,1,3,7,108.6359074
2027,1,3,8,121.4691585
2027,1,3,9,124.9211406
2027,1,3,10,120.264349
2027,1,3,11,107.1332799
2027,1,3,12,106.6594784
2027,1,3,13,133.381881
2027,1,3,14,158.6828793
2027,1,3,15,161.9724151
2027,1,3,16,162.0807126
2027,1,3,17,132.8133193
2027,1,3,18,117.7870442
2027,1,3,19,122.1460177
2027,1,3,20,112.3315588
2027,1,3,21,114.2673762
2027,1,3,22,121.9971087
2027,1,3,23,140.6513492
2027,1,3,24,106.7948502
2027,1,4,1,103.2074963
2027,1,4,2,118.8158703
2027,1,4,3,126.9246439
2027,1,4,4,122.1866293
2027,1,4,5,113.3062361
2027,1,4,6,108.2027174
2027,1,4,7,108.6359074
2027,1,4,8,121.4691585
2027,1,4,9,124.9211406
2027,1,4,10,120.264349
2027,1,4,11,107.1332799
2027,1,4,12,106.6594784
2027,1,4,13,133.381881
2027,1,4,14,158.6828793
2027,1,4,15,161.9724151
2027,1,4,16,162.0807126
2027,1,4,17,132.8133193
2027,1,4,18,117.7870442
2027,1,4,19,122.1460177
2027,1,4,20,112.3315588
2027,1,4,21,114.2673762
2027,1,4,22,121.9971087
2027,1,4,23,140.6513492
2027,1,4,24,106.7948502
2027,1,5,1,103.2074963
2027,1,5,2,118.8158703
2027,1,5,3,126.9246439
2027,1,5,4,122.1866293
2027,1,5,5,113.3062361
2027,1,5,6,108.2027174
2027,1,5,7,108.6359074
2027,1,5,8,121.4691585
2027,1,5,9,124.9211406
2027,1,5,10,120.264349
2027,1,5,11,107.1332799
2027,1,5,12,106.6594784
2027,1,5,13,133.381881
2027,1,5,14,158.6828793
2027,1,5,15,161.9724151
2027,1,5,16,162.0807126
2027,1,5,17,132.8133193
2027,1,5,18,117.7870442
2027,1,5,19,122.1460177
2027,1,5,20,112.3315588
2027,1,5,21,114.2673762
2027,1,5,22,121.9971087
2027,1,5,23,140.6513492
2027,1,5,24,106.7948502
2027,1,6,1,103.2074963
2027,1,6,2,118.8158703
2027,1,6,3,126.9246439
2027,1,6,4,122.1866293
2027,1,6,5,113.3062361
2027,1,6,6,108.2027174
2027,1,6,7,108.6359074
2027,1,6,8,121.4691585
2027,1,6,9,124.9211406
2027,1,6,10,120.264349
2027,1,6,11,107.1332799
2027,1,6,12,106.6594784
2027,1,6,13,133.381881
2027,1,6,14,158.6828793
2027,1,6,15,161.9724151
2027,1,6,16,162.0807126
2027,1,6,17,132.8133193
2027,1,6,18,117.7870442
2027,1,6,19,122.1460177
2027,1,6,20,112.3315588
2027,1,6,21,114.2673762
2027,1,6,22,121.9971087
2027,1,6,23,140.6513492
2027,1,6,24,106.7948502
2027,1,7,1,103.2074963
2027,1,7,2,118.8158703
2027,1,7,3,126.9246439
2027,1,7,4,122.1866293
2027,1,7,5,113.3062361
2027,1,7,6,108.2027174
2027,1,7,7,108.6359074
2027,1,7,8,121.4691585
2027,1,7,9,124.9211406
2027,1,7,10,120.264349
2027,1,7,11,107.1332799
2027,1,7,12,106.6594784
2027,1,7,13,133.381881
2027,1,7,14,158.6828793
2027,1,7,15,161.9724151
2027,1,7,16,162.0807126
2027,1,7,17,132.8133193
2027,1,7,18,117.7870442
2027,1,7,19,122.1460177
2027,1,7,20,112.3315588
2027,1,7,21,114.2673762
2027,1,7,22,121.9971087
2027,1,7,23,140.6513492
2027,1,7,24,106.7948502
2027,1,8,1,103.2074963
2027,1,8,2,118.8158703
2027,1,8,3,126.9246439
2027,1,8,4,122.1866293
2027,1,8,5,113.3062361
2027,1,8,6,108.2027174
2027,1,8,7,108.6359074
2027,1,8,8,121.4691585
2027,1,8,9,124.9211406
2027,1,8,10,120.264349
2027,1,8,11,107.1332799
2027,1,8,12,106.6594784
2027,1,8,13,133.381881
2027,1,8,14,158.6828793
2027,1,8,15,161.9724151
2027,1,8,16,162.0807126
2027,1,8,17,132.8133193
2027,1,8,18,117.7870442
2027,1,8,19,122.1460177
2027,1,8,20,112.3315588
2027,1,8,21,114.2673762
2027,1,8,22,121.9971087
2027,1,8,23,140.6513492
2027,1,8,24,106.7948502
2027,1,9,1,103.2074963
2027,1,9,2,118.8158703
2027,1,9,3,126.9246439
2027,1,9,4,122.1866293
2027,1,9,5,113.3062361
2027,1,9,6,108.2027174
2027,1,9,7,108.6359074
2027,1,9,8,121.4691585
2027,1,9,9,124.9211406
2027,1,9,10,120.264349
2027,1,9,11,107.1332799
2027,1,9,12,106.6594784
2027,1,9,13,133.381881
2027,1,9,14,158.6828793
2027,1,9,15,161.9724151
2027,1,9,16,162.0807126
2027,1,9,17,132.8133193
2027,1,9,18,117.7870442
2027,1,9,19,122.1460177
2027,1,9,20,112.3315588
2027,1,9,21,114.2673762
2027,1,9,22,121.9971087
2027,1,9,23,140.6513492
2027,1,9,24,106.7948502
2027,1,10,1,103.2074963
2027,1,10,2,118.8158703
2027,1,10,3,126.9246439
2027,1,10,4,122.1866293
2027,1,10,5,113.3062361
2027,1,10,6,108.2027174
2027,1,10,7,108.6359074
2027,1,10,8,121.4691585
2027,1,10,9,124.9211406
2027,1,10,10,120.264349
2027,1,10,11,107.1332799
2027,1,10,12,106.6594784
2027,1,10,13,133.381881
2027,1,10,14,158.6828793
2027,1,10,15,161.9724151
2027,1,10,16,162.0807126
2027,1,10,17,132.8133193
2027,1,10,18,117.7870442
2027,1,10,19,122.1460177
2027,1,10,20,112.3315588
2027,1,10,21,114.2673762
2027,1,10,22,121.9971087
2027,1,10,23,140.6513492
2027,1,10,24,106.7948502
2027,1,11,1,103.2074963
2027,1,11,2,118.8158703
2027,1,11,3,126.9246439
2027,1,11,4,122.1866293
2027,1,11,5,113.3062361
2027,1,11,6,108.2027174
2027,1,11,7,108.6359074
2027,1,11,8,121.4691585
2027,1,11,9,124.9211406
2027,1,11,10,120.264349
2027,1,11,11,107.1332799
2027,1,11,12,106.6594784
2027,1,11,13,133.381881
2027,1,11,14,158.6828793
2027,1,11,15,161.9724151
2027,1,11,16,162.0807126
2027,1,11,17,132.8133193
2027,1,11,18,117.7870442
2027,1,11,19,122.1460177
2027,1,11,20,112.3315588
2027,1,11,21,114.2673762
2027,1,11,22,121.9971087
2027,1,11,23,140.6513492
2027,1,11,24,106.7948502
2027,1,12,1,103.2074963
2027,1,12,2,118.8158703
2027,1,12,3,126.9246439
2027,1,12,4,122.1866293
2027,1,12,5,113.3062361
2027,1,12,6,108.2027174
2027,1,12,7,108.6359074
2027,1,12,8,121.4691585
2027,1,12,9,124.9211406
2027,1,12,10,120.264349
2027,1,12,11,107.1332799
2027,1,12,12,106.6594784
2027,1,12,13,133.381881
2027,1,12,14,158.6828793
2027,1,12,15,161.9724151
2027,1,12,16,162.0807126
2027,1,12,17,132.8133193
2027,1,12,18,117.7870442
2027,1,12,19,122.1460177
2027,1,12,20,112.3315588
2027,1,12,21,114.2673762
2027,1,12,22,121.9971087
2027,1,12,23,140.6513492
2027,1,12,24,106.7948502
2027,1,13,1,103.2074963
2027,1,13,2,118.8158703
2027,1,13,3,126.9246439
2027,1,13,4,122.1866293
2027,1,13,5,113.3062361
2027,1,13,6,108.2027174
2027,1,13,7,108.6359074
2027,1,13,8,121.4691585
2027,1,13,9,124.9211406
2027,1,13,10,120.264349
2027,1,13,11,107.1332799
2027,1,13,12,106.6594784
2027,1,13,13,133.381881
2027,1,13,14,158.6828793
2027,1,13,15,161.9724151
2027,1,13,16,162.0807126
2027,1,13,17,132.8133193
2027,1,13,18,117.7870442
2027,1,13,19,122.1460177
2027,1,13,20,112.3315588
2027,1,13,21,114.2673762
2027,1,13,22,121.9971087
2027,1,13,23,140.6513492
2027,1,13,24,106.7948502
2027,1,14,1,103.2074963
2027,1,14,2,118.8158703
2027,1,14,3,126.9246439
2027,1,14,4,122.1866293
2027,1,14,5,113.3062361
2027,1,14,6,108.2027174
2027,1,14,7,108.6359074
2027,1,14,8,121.4691585
2027,1,14,9,124.9211406
2027,1,14,10,120.264349
2027,1,14,11,107.1332799
2027,1,14,12,106.6594784
2027,1,14,13,133.381881
2027,1,14,14,158.6828793
2027,1,14,15,161.9724151
2027,1,14,16,162.0807126
2027,1,14,17,132.8133193
2027,1,14,18,117.7870442
2027,1,14,19,122.1460177
2027,1,14,20,112.3315588
2027,1,14,21,114.2673762
2027,1,14,22,121.9971087
2027,1,14,23,140.6513492
2027,1,14,24,106.7948502
2027,1,15,1,103.2074963
2027,1,15,2,118.8158703
2027,1,15,3,126.9246439
2027,1,15,4,122.1866293
2027,1,15,5,113.3062361
2027,1,15,6,108.2027174
2027,1,15,7,108.6359074
2027,1,15,8,121.4691585
2027,1,15,9,124.9211406
2027,1,15,10,120.264349
2027,1,15,11,107.1332799
2027,1,15,12,106.6594784
2027,1,15,13,133.381881
2027,1,15,14,158.6828793
2027,1,15,15,161.9724151
2027,1,15,16,162.0807126
2027,1,15,17,132.8133193
2027,1,15,18,117.7870442
2027,1,15,19,122.1460177
2027,1,15,20,112.3315588
2027,1,15,21,114.2673762
2027,1,15,22,121.9971087
2027,1,15,23,140.6513492
2027,1,15,24,106.7948502
2027,1,16,1,103.2074963
2027,1,16,2,118.8158703
2027,1,16,3,126.9246439
2027,1,16,4,122.1866293
2027,1,16,5,113.3062361
2027,1,16,6,108.2027174
2027,1,16,7,108.6359074
2027,1,16,8,121.4691585
2027,1,16,9,124.9211406
2027,1,16,10,120.264349
2027,1,16,11,107.1332799
2027,1,16,12,106.6594784
2027,1,16,13,133.381881
2027,1,16,14,158.6828793
2027,1,16,15,161.9724151
2027,1,16,16,162.0807126
2027,1,16,17,132.8133193
2027,1,16,18,117.7870442
2027,1,16,19,122.1460177
2027,1,16,20,112.3315588
2027,1,16,21,114.2673762
2027,1,16,22,121.9971087
2027,1,16,23,140.6513492
2027,1,16,24,106.7948502
2027,1,17,1,103.2074963
2027,1,17,2,118.8158703
2027,1,17,3,126.9246439
2027,1,17,4,122.1866293
2027,1,17,5,113.3062361
2027,1,17,6,108.2027174
2027,1,17,7,108.6359074
2027,1,17,8,121.4691585
2027,1,17,9,124.9211406
2027,1,17,10,120.264349
2027,1,17,11,107.1332799
2027,1,17,12,106.6594784
2027,1,17,13,133.381881
2027,1,17,14,158.6828793
2027,1,17,15,161.9724151
2027,1,17,16,162.0807126
2027,1,17,17,132.8133193
2027,1,17,18,117.7870442
2027,1,17,19,122.1460177
2027,1,17,20,112.3315588
2027,1,17,21,114.2673762
2027,1,17,22,121.9971087
2027,1,17,23,140.6513492
2027,1,17,24,106.7948502
2027,1,18,1,103.2074963
2027,1,18,2,118.8158703
2027,1,18,3,126.9246439
2027,1,18,4,122.1866293
2027,1,18,5,113.3062361
2027,1,18,6,108.2027174
2027,1,18,7,108.6359074
2027,1,18,8,121.4691585
2027,1,18,9,124.9211406
2027,1,18,10,120.264349
2027,1,18,11,107.1332799
2027,1,18,12,106.6594784
2027,1,18,13,133.381881
2027,1,18,14,158.6828793
2027,1,18,15,161.9724151
2027,1,18,16,162.0807126
2027,1,18,17,132.8133193
2027,1,18,18,117.7870442
2027,1,18,19,122.1460177
2027,1,18,20,112.3315588
2027,1,18,21,114.2673762
2027,1,18,22,121.9971087
2027,1,18,23,140.6513492
2027,1,18,24,106.7948502
2027,1,19,1,103.2074963
2027,1,19,2,118.8158703
2027,1,19,3,126.9246439
2027,1,19,4,122.1866293
2027,1,19,5,113.3062361
2027,1,19,6,108.2027174
2027,1,19,7,108.6359074
2027,1,19,8,121.4691585
2027,1,19,9,124.9211406
2027,1,19,10,120.264349
2027,1,19,11,107.1332799
2027,1,19,12,106.6594784
2027,1,19,13,133.381881
2027,1,19,14,158.6828793
2027,1,19,15,161.9724151
2027,1,19,16,162.0807126
2027,1,19,17,132.8133193
2027,1,19,18,117.7870442
2027,1,19,19,122.1460177
2027,1,19,20,112.3315588
2027,1,19,21,114.2673762
2027,1,19,22,121.9971087
2027,1,19,23,140.6513492
2027,1,19,24,106.7948502
2027,1,20,1,103.2074963
2027,1,20,2,118.8158703
2027,1,20,3,126.9246439
2027,1,20,4,122.1866293
2027,1,20,5,113.3062361
2027,1,20,6,108.2027174
2027,1,20,7,108.6359074
2027,1,20,8,121.4691585
2027,1,20,9,124.9211406
2027,1,20,10,120.264349
2027,1,20,11,107.1332799
2027,1,20,12,106.6594784
2027,1,20,13,133.381881
2027,1,20,14,158.6828793
2027,1,20,15,161.9724151
2027,1,20,16,162.0807126
2027,1,20,17,132.8133193
2027,1,20,18,117.7870442
2027,1,20,19,122.1460177
2027,1,20,20,112.3315588
2027,1,20,21,114.2673762
2027,1,20,22,121.9971087
2027,1,20,23,140.6513492
2027,1,20,24,106.7948502
2027,1,21,1,103.2074963
2027,1,21,2,118.8158703
2027,1,21,3,126.9246439
2027,1,21,4,122.1866293
2027,1,21,5,113.3062361
2027,1,21,6,108.2027174
2027,1,21,7,108.6359074
2027,1,21,8,121.4691585
2027,1,21,9,124.9211406
2027,1,21,10,120.264349
2027,1,21,11,107.1332799
2027,1,21,12,106.6594784
2027,1,21,13,133.381881
2027,1,21,14,158.6828793
2027,1,21,15,161.9724151
2027,1,21,16,162.0807126
2027,1,21,17,132.8133193
2027,1,21,18,117.7870442
2027,1,21,19,122.1460177
2027,1,21,20,112.3315588
2027,1,21,21,114.2673762
2027,1,21,22,121.9971087
2027,1,21,23,140.6513492
2027,1,21,24,106.7948502
2027,1,22,1,103.2074963
2027,1,22,2,118.8158703
2027,1,22,3,126.9246439
2027,1,22,4,122.1866293
2027,1,22,5,113.3062361
2027,1,22,6,108.2027174
2027,1,22,7,108.6359074
2027,1,22,8,121.4691585
2027,1,22,9,124.9211406
2027,1,22,10,120.264349
2027,1,22,11,107.1332799
2027,1,22,12,106.6594784
2027,1,22,13,133.381881
2027,1,22,14,158.6828793
2027,1,22,15,161.9724151
2027,1,22,16,162.0807126
2027,1,22,17,132.8133193
2027,1,22,18,117.7870442
2027,1,22,19,122.1460177
2027,1,22,20,112.3315588
2027,1,22,21,114.2673762
2027,1,22,22,121.9971087
2027,1,22,23,140.6513492
2027,1,22,24,106.7948502
2027,1,23,1,103.2074963
2027,1,23,2,118.8158703
2027,1,23,3,126.9246439
2027,1,23,4,122.1866293
2027,1,23,5,113.3062361
2027,1,23,6,108.2027174
2027,1,23,7,108.6359074
2027,1,23,8,121.4691585
2027,1,23,9,124.9211406
2027,1,23,10,120.264349
2027,1,23,11,107.1332799
2027,1,23,12,106.6594784
2027,1,23,13,133.381881
2027,1,23,14,158.6828793
2027,1,23,15,161.9724151
2027,1,23,16,162.0807126
2027,1,23,17,132.8133193
2027,1,23,18,117.7870442
2027,1,23,19,122.1460177
2027,1,23,20,112.3315588
2027,1,23,21,114.2673762
2027,1,23,22,121.9971087
2027,1,23,23,140.6513492
2027,1,23,24,106.7948502
2027,1,24,1,103.2074963
2027,1,24,2,118.8158703
2027,1,24,3,126.9246439
2027,1,24,4,122.1866293
2027,1,24,5,113.3062361
2027,1,24,6,108.2027174
2027,1,24,7,108.6359074
2027,1,24,8,121.4691585
2027,1,24,9,124.9211406
2027,1,24,10,120.264349
2027,1,24,11,107.1332799
2027,1,24,12,106.6594784
2027,1,24,13,133.381881
2027,1,24,14,158.6828793
2027,1,24,15,161.9724151
2027,1,24,16,162.0807126
2027,1,24,17,132.8133193
2027,1,24,18,117.7870442
2027,1,24,19,122.1460177
2027,1,24,20,112.3315588
2027,1,24,21,114.2673762
2027,1,24,22,121.9971087
2027,1,24,23,140.6513492
2027,1,24,24,106.7948502
