 Year , Month , Day ,Period,Flex Down
2028,10,2,15,600
2028,10,2,16,600
2028,10,2,17,600
2028,10,2,18,600
2028,10,2,19,408.3073444
2028,10,2,20,397.7444879
2028,10,2,21,418.9686892
2028,10,2,22,514.9946582
2028,10,2,23,483.7739072
2028,10,2,24,406.9777541
2028,10,3,1,431.8386312
2028,10,3,2,504.7518881
2028,10,3,3,600
2028,10,3,4,387.1816313
2028,10,3,5,388.0680248
2028,10,3,6,386.7138124
2028,10,3,7,367.0900439
2028,10,3,8,560.8162808
2028,10,3,9,528.1674513
2028,10,3,10,511.8922807
2028,10,3,11,509.0361237
2028,10,3,12,600
2028,10,3,13,468.7544608
2028,10,3,14,600
2028,10,3,15,600
2028,10,3,16,600
2028,10,3,17,600
2028,10,3,18,600
2028,10,3,19,408.3073444
2028,10,3,20,397.7444879
2028,10,3,21,418.9686892
2028,10,3,22,514.9946582
2028,10,3,23,483.7739072
2028,10,3,24,406.9777541
2028,10,4,1,431.8386312
2028,10,4,2,504.7518881
2028,10,4,3,600
2028,10,4,4,387.1816313
2028,10,4,5,388.0680248
2028,10,4,6,386.7138124
2028,10,4,7,367.0900439
2028,10,4,8,560.8162808
2028,10,4,9,528.1674513
2028,10,4,10,511.8922807
2028,10,4,11,509.0361237
2028,10,4,12,600
2028,10,4,13,468.7544608
2028,10,4,14,600
2028,10,4,15,600
2028,10,4,16,600
2028,10,4,17,600
2028,10,4,18,600
2028,10,4,19,408.3073444
2028,10,4,20,397.7444879
2028,10,4,21,418.9686892
2028,10,4,22,514.9946582
2028,10,4,23,483.7739072
2028,10,4,24,406.9777541
2028,10,5,1,431.8386312
2028,10,5,2,504.7518881
2028,10,5,3,600
2028,10,5,4,387.1816313
2028,10,5,5,388.0680248
2028,10,5,6,386.7138124
2028,10,5,7,367.0900439
2028,10,5,8,560.8162808
2028,10,5,9,528.1674513
2028,10,5,10,511.8922807
2028,10,5,11,509.0361237
2028,10,5,12,600
2028,10,5,13,468.7544608
2028,10,5,14,600
2028,10,5,15,600
2028,10,5,16,600
2028,10,5,17,600
2028,10,5,18,600
2028,10,5,19,408.3073444
2028,10,5,20,397.7444879
2028,10,5,21,418.9686892
2028,10,5,22,514.9946582
2028,10,5,23,483.7739072
2028,10,5,24,406.9777541
2028,10,6,1,431.8386312
2028,10,6,2,504.7518881
2028,10,6,3,600
2028,10,6,4,387.1816313
2028,10,6,5,388.0680248
2028,10,6,6,386.7138124
2028,10,6,7,367.0900439
2028,10,6,8,560.8162808
2028,10,6,9,528.1674513
2028,10,6,10,511.8922807
2028,10,6,11,509.0361237
2028,10,6,12,600
2028,10,6,13,468.7544608
2028,10,6,14,600
2028,10,6,15,600
2028,10,6,16,600
2028,10,6,17,600
2028,10,6,18,600
2028,10,6,19,408.3073444
2028,10,6,20,397.7444879
2028,10,6,21,418.9686892
2028,10,6,22,514.9946582
2028,10,6,23,483.7739072
2028,10,6,24,406.9777541
2028,10,7,1,431.8386312
2028,10,7,2,504.7518881
2028,10,7,3,600
2028,10,7,4,387.1816313
2028,10,7,5,388.0680248
2028,10,7,6,386.7138124
2028,10,7,7,367.0900439
2028,10,7,8,560.8162808
2028,10,7,9,528.1674513
2028,10,7,10,511.8922807
2028,10,7,11,509.0361237
2028,10,7,12,600
2028,10,7,13,468.7544608
2028,10,7,14,600
2028,10,7,15,600
2028,10,7,16,600
2028,10,7,17,600
2028,10,7,18,600
2028,10,7,19,408.3073444
2028,10,7,20,397.7444879
2028,10,7,21,418.9686892
2028,10,7,22,514.9946582
2028,10,7,23,483.7739072
2028,10,7,24,406.9777541
2028,10,8,1,431.8386312
2028,10,8,2,504.7518881
2028,10,8,3,600
2028,10,8,4,387.1816313
2028,10,8,5,388.0680248
2028,10,8,6,386.7138124
2028,10,8,7,367.0900439
2028,10,8,8,560.8162808
2028,10,8,9,528.1674513
2028,10,8,10,511.8922807
2028,10,8,11,509.0361237
2028,10,8,12,600
2028,10,8,13,468.7544608
2028,10,8,14,600
2028,10,8,15,600
2028,10,8,16,600
2028,10,8,17,600
2028,10,8,18,600
2028,10,8,19,408.3073444
2028,10,8,20,397.7444879
2028,10,8,21,418.9686892
2028,10,8,22,514.9946582
2028,10,8,23,483.7739072
2028,10,8,24,406.9777541
2028,10,9,1,431.8386312
2028,10,9,2,504.7518881
2028,10,9,3,600
2028,10,9,4,387.1816313
2028,10,9,5,388.0680248
2028,10,9,6,386.7138124
2028,10,9,7,367.0900439
2028,10,9,8,560.8162808
2028,10,9,9,528.1674513
2028,10,9,10,511.8922807
2028,10,9,11,509.0361237
2028,10,9,12,600
2028,10,9,13,468.7544608
2028,10,9,14,600
2028,10,9,15,600
2028,10,9,16,600
2028,10,9,17,600
2028,10,9,18,600
2028,10,9,19,408.3073444
2028,10,9,20,397.7444879
2028,10,9,21,418.9686892
2028,10,9,22,514.9946582
2028,10,9,23,483.7739072
2028,10,9,24,406.9777541
2028,10,10,1,431.8386312
2028,10,10,2,504.7518881
2028,10,10,3,600
2028,10,10,4,387.1816313
2028,10,10,5,388.0680248
2028,10,10,6,386.7138124
2028,10,10,7,367.0900439
2028,10,10,8,560.8162808
2028,10,10,9,528.1674513
2028,10,10,10,511.8922807
2028,10,10,11,509.0361237
2028,10,10,12,600
2028,10,10,13,468.7544608
2028,10,10,14,600
2028,10,10,15,600
2028,10,10,16,600
2028,10,10,17,600
2028,10,10,18,600
2028,10,10,19,408.3073444
2028,10,10,20,397.7444879
2028,10,10,21,418.9686892
2028,10,10,22,514.9946582
2028,10,10,23,483.7739072
2028,10,10,24,406.9777541
2028,10,11,1,431.8386312
2028,10,11,2,504.7518881
2028,10,11,3,600
2028,10,11,4,387.1816313
2028,10,11,5,388.0680248
2028,10,11,6,386.7138124
2028,10,11,7,367.0900439
2028,10,11,8,560.8162808
2028,10,11,9,528.1674513
2028,10,11,10,511.8922807
2028,10,11,11,509.0361237
2028,10,11,12,600
2028,10,11,13,468.7544608
2028,10,11,14,600
2028,10,11,15,600
2028,10,11,16,600
2028,10,11,17,600
2028,10,11,18,600
2028,10,11,19,408.3073444
2028,10,11,20,397.7444879
2028,10,11,21,418.9686892
2028,10,11,22,514.9946582
2028,10,11,23,483.7739072
2028,10,11,24,406.9777541
2028,10,12,1,431.8386312
2028,10,12,2,504.7518881
2028,10,12,3,600
2028,10,12,4,387.1816313
2028,10,12,5,388.0680248
2028,10,12,6,386.7138124
2028,10,12,7,367.0900439
2028,10,12,8,560.8162808
2028,10,12,9,528.1674513
2028,10,12,10,511.8922807
2028,10,12,11,509.0361237
2028,10,12,12,600
2028,10,12,13,468.7544608
2028,10,12,14,600
2028,10,12,15,600
2028,10,12,16,600
2028,10,12,17,600
2028,10,12,18,600
2028,10,12,19,408.3073444
2028,10,12,20,397.7444879
2028,10,12,21,418.9686892
2028,10,12,22,514.9946582
2028,10,12,23,483.7739072
2028,10,12,24,406.9777541
2028,10,13,1,431.8386312
2028,10,13,2,504.7518881
2028,10,13,3,600
2028,10,13,4,387.1816313
2028,10,13,5,388.0680248
2028,10,13,6,386.7138124
2028,10,13,7,367.0900439
2028,10,13,8,560.8162808
2028,10,13,9,528.1674513
2028,10,13,10,511.8922807
2028,10,13,11,509.0361237
2028,10,13,12,600
2028,10,13,13,468.7544608
2028,10,13,14,600
2028,10,13,15,600
2028,10,13,16,600
2028,10,13,17,600
2028,10,13,18,600
2028,10,13,19,408.3073444
2028,10,13,20,397.7444879
2028,10,13,21,418.9686892
2028,10,13,22,514.9946582
2028,10,13,23,483.7739072
2028,10,13,24,406.9777541
2028,10,14,1,431.8386312
2028,10,14,2,504.7518881
2028,10,14,3,600
2028,10,14,4,387.1816313
2028,10,14,5,388.0680248
2028,10,14,6,386.7138124
2028,10,14,7,367.0900439
2028,10,14,8,560.8162808
2028,10,14,9,528.1674513
2028,10,14,10,511.8922807
2028,10,14,11,509.0361237
2028,10,14,12,600
2028,10,14,13,468.7544608
2028,10,14,14,600
2028,10,14,15,600
2028,10,14,16,600
2028,10,14,17,600
2028,10,14,18,600
2028,10,14,19,408.3073444
2028,10,14,20,397.7444879
2028,10,14,21,418.9686892
2028,10,14,22,514.9946582
2028,10,14,23,483.7739072
2028,10,14,24,406.9777541
2028,10,15,1,431.8386312
2028,10,15,2,504.7518881
2028,10,15,3,600
2028,10,15,4,387.1816313
2028,10,15,5,388.0680248
2028,10,15,6,386.7138124
2028,10,15,7,367.0900439
2028,10,15,8,560.8162808
2028,10,15,9,528.1674513
2028,10,15,10,511.8922807
2028,10,15,11,509.0361237
2028,10,15,12,600
2028,10,15,13,468.7544608
2028,10,15,14,600
2028,10,15,15,600
2028,10,15,16,600
2028,10,15,17,600
2028,10,15,18,600
2028,10,15,19,408.3073444
2028,10,15,20,397.7444879
2028,10,15,21,418.9686892
2028,10,15,22,514.9946582
2028,10,15,23,483.7739072
2028,10,15,24,406.9777541
2028,10,16,1,431.8386312
2028,10,16,2,504.7518881
2028,10,16,3,600
2028,10,16,4,387.1816313
2028,10,16,5,388.0680248
2028,10,16,6,386.7138124
2028,10,16,7,367.0900439
2028,10,16,8,560.8162808
2028,10,16,9,528.1674513
2028,10,16,10,511.8922807
2028,10,16,11,509.0361237
2028,10,16,12,600
2028,10,16,13,468.7544608
2028,10,16,14,600
2028,10,16,15,600
2028,10,16,16,600
2028,10,16,17,600
2028,10,16,18,600
2028,10,16,19,408.3073444
2028,10,16,20,397.7444879
2028,10,16,21,418.9686892
2028,10,16,22,514.9946582
2028,10,16,23,483.7739072
2028,10,16,24,406.9777541
2028,10,17,1,431.8386312
2028,10,17,2,504.7518881
2028,10,17,3,600
2028,10,17,4,387.1816313
2028,10,17,5,388.0680248
2028,10,17,6,386.7138124
2028,10,17,7,367.0900439
2028,10,17,8,560.8162808
2028,10,17,9,528.1674513
2028,10,17,10,511.8922807
2028,10,17,11,509.0361237
2028,10,17,12,600
2028,10,17,13,468.7544608
2028,10,17,14,600
2028,10,17,15,600
2028,10,17,16,600
2028,10,17,17,600
2028,10,17,18,600
2028,10,17,19,408.3073444
2028,10,17,20,397.7444879
2028,10,17,21,418.9686892
2028,10,17,22,514.9946582
2028,10,17,23,483.7739072
2028,10,17,24,406.9777541
2028,10,18,1,431.8386312
2028,10,18,2,504.7518881
2028,10,18,3,600
2028,10,18,4,387.1816313
2028,10,18,5,388.0680248
2028,10,18,6,386.7138124
2028,10,18,7,367.0900439
2028,10,18,8,560.8162808
2028,10,18,9,528.1674513
2028,10,18,10,511.8922807
2028,10,18,11,509.0361237
2028,10,18,12,600
2028,10,18,13,468.7544608
2028,10,18,14,600
2028,10,18,15,600
2028,10,18,16,600
2028,10,18,17,600
2028,10,18,18,600
2028,10,18,19,408.3073444
2028,10,18,20,397.7444879
2028,10,18,21,418.9686892
2028,10,18,22,514.9946582
2028,10,18,23,483.7739072
2028,10,18,24,406.9777541
2028,10,19,1,431.8386312
2028,10,19,2,504.7518881
2028,10,19,3,600
2028,10,19,4,387.1816313
2028,10,19,5,388.0680248
2028,10,19,6,386.7138124
2028,10,19,7,367.0900439
2028,10,19,8,560.8162808
2028,10,19,9,528.1674513
2028,10,19,10,511.8922807
2028,10,19,11,509.0361237
2028,10,19,12,600
2028,10,19,13,468.7544608
2028,10,19,14,600
2028,10,19,15,600
2028,10,19,16,600
2028,10,19,17,600
2028,10,19,18,600
2028,10,19,19,408.3073444
2028,10,19,20,397.7444879
2028,10,19,21,418.9686892
2028,10,19,22,514.9946582
2028,10,19,23,483.7739072
2028,10,19,24,406.9777541
2028,10,20,1,431.8386312
2028,10,20,2,504.7518881
2028,10,20,3,600
2028,10,20,4,387.1816313
2028,10,20,5,388.0680248
2028,10,20,6,386.7138124
2028,10,20,7,367.0900439
2028,10,20,8,560.8162808
2028,10,20,9,528.1674513
2028,10,20,10,511.8922807
2028,10,20,11,509.0361237
2028,10,20,12,600
2028,10,20,13,468.7544608
2028,10,20,14,600
2028,10,20,15,600
2028,10,20,16,600
2028,10,20,17,600
2028,10,20,18,600
2028,10,20,19,408.3073444
2028,10,20,20,397.7444879
2028,10,20,21,418.9686892
2028,10,20,22,514.9946582
2028,10,20,23,483.7739072
2028,10,20,24,406.9777541
2028,10,21,1,431.8386312
2028,10,21,2,504.7518881
2028,10,21,3,600
2028,10,21,4,387.1816313
2028,10,21,5,388.0680248
2028,10,21,6,386.7138124
2028,10,21,7,367.0900439
2028,10,21,8,560.8162808
2028,10,21,9,528.1674513
2028,10,21,10,511.8922807
2028,10,21,11,509.0361237
2028,10,21,12,600
2028,10,21,13,468.7544608
2028,10,21,14,600
2028,10,21,15,600
2028,10,21,16,600
2028,10,21,17,600
2028,10,21,18,600
2028,10,21,19,408.3073444
2028,10,21,20,397.7444879
2028,10,21,21,418.9686892
2028,10,21,22,514.9946582
2028,10,21,23,483.7739072
2028,10,21,24,406.9777541
2028,10,22,1,431.8386312
2028,10,22,2,504.7518881
2028,10,22,3,600
2028,10,22,4,387.1816313
2028,10,22,5,388.0680248
2028,10,22,6,386.7138124
2028,10,22,7,367.0900439
2028,10,22,8,560.8162808
2028,10,22,9,528.1674513
2028,10,22,10,511.8922807
2028,10,22,11,509.0361237
2028,10,22,12,600
2028,10,22,13,468.7544608
2028,10,22,14,600
2028,10,22,15,600
2028,10,22,16,600
2028,10,22,17,600
2028,10,22,18,600
2028,10,22,19,408.3073444
2028,10,22,20,397.7444879
2028,10,22,21,418.9686892
2028,10,22,22,514.9946582
2028,10,22,23,483.7739072
2028,10,22,24,406.9777541
2028,10,23,1,431.8386312
2028,10,23,2,504.7518881
2028,10,23,3,600
2028,10,23,4,387.1816313
2028,10,23,5,388.0680248
2028,10,23,6,386.7138124
2028,10,23,7,367.0900439
2028,10,23,8,560.8162808
2028,10,23,9,528.1674513
2028,10,23,10,511.8922807
2028,10,23,11,509.0361237
2028,10,23,12,600
2028,10,23,13,468.7544608
2028,10,23,14,600
2028,10,23,15,600
2028,10,23,16,600
2028,10,23,17,600
2028,10,23,18,600
2028,10,23,19,408.3073444
2028,10,23,20,397.7444879
2028,10,23,21,418.9686892
2028,10,23,22,514.9946582
2028,10,23,23,483.7739072
2028,10,23,24,406.9777541
2028,10,24,1,431.8386312
2028,10,24,2,504.7518881
2028,10,24,3,600
2028,10,24,4,387.1816313
2028,10,24,5,388.0680248
2028,10,24,6,386.7138124
2028,10,24,7,367.0900439
2028,10,24,8,560.8162808
2028,10,24,9,528.1674513
2028,10,24,10,511.8922807
2028,10,24,11,509.0361237
2028,10,24,12,600
2028,10,24,13,468.7544608
2028,10,24,14,600
2028,10,24,15,600
2028,10,24,16,600
2028,10,24,17,600
2028,10,24,18,600
2028,10,24,19,408.3073444
2028,10,24,20,397.7444879
2028,10,24,21,418.9686892
2028,10,24,22,514.9946582
2028,10,24,23,483.7739072
2028,10,24,24,406.9777541
2028,10,25,1,431.8386312
2028,10,25,2,504.7518881
2028,10,25,3,600
2028,10,25,4,387.1816313
2028,10,25,5,388.0680248
2028,10,25,6,386.7138124
2028,10,25,7,367.0900439
2028,10,25,8,560.8162808
2028,10,25,9,528.1674513
2028,10,25,10,511.8922807
2028,10,25,11,509.0361237
2028,10,25,12,600
2028,10,25,13,468.7544608
2028,10,25,14,600
2028,10,25,15,600
2028,10,25,16,600
2028,10,25,17,600
2028,10,25,18,600
2028,10,25,19,408.3073444
2028,10,25,20,397.7444879
2028,10,25,21,418.9686892
2028,10,25,22,514.9946582
2028,10,25,23,483.7739072
2028,10,25,24,406.9777541
2028,10,26,1,431.8386312
2028,10,26,2,504.7518881
2028,10,26,3,600
2028,10,26,4,387.1816313
2028,10,26,5,388.0680248
2028,10,26,6,386.7138124
2028,10,26,7,367.0900439
2028,10,26,8,560.8162808
2028,10,26,9,528.1674513
2028,10,26,10,511.8922807
2028,10,26,11,509.0361237
2028,10,26,12,600
2028,10,26,13,468.7544608
2028,10,26,14,600
2028,10,26,15,600
2028,10,26,16,600
2028,10,26,17,600
2028,10,26,18,600
2028,10,26,19,408.3073444
2028,10,26,20,397.7444879
2028,10,26,21,418.9686892
2028,10,26,22,514.9946582
2028,10,26,23,483.7739072
2028,10,26,24,406.9777541
2028,10,27,1,431.8386312
2028,10,27,2,504.7518881
2028,10,27,3,600
2028,10,27,4,387.1816313
2028,10,27,5,388.0680248
2028,10,27,6,386.7138124
2028,10,27,7,367.0900439
2028,10,27,8,560.8162808
2028,10,27,9,528.1674513
2028,10,27,10,511.8922807
2028,10,27,11,509.0361237
2028,10,27,12,600
2028,10,27,13,468.7544608
2028,10,27,14,600
2028,10,27,15,600
2028,10,27,16,600
2028,10,27,17,600
2028,10,27,18,600
2028,10,27,19,408.3073444
2028,10,27,20,397.7444879
2028,10,27,21,418.9686892
2028,10,27,22,514.9946582
2028,10,27,23,483.7739072
2028,10,27,24,406.9777541
2028,10,28,1,431.8386312
2028,10,28,2,504.7518881
2028,10,28,3,600
2028,10,28,4,387.1816313
2028,10,28,5,388.0680248
2028,10,28,6,386.7138124
2028,10,28,7,367.0900439
2028,10,28,8,560.8162808
2028,10,28,9,528.1674513
2028,10,28,10,511.8922807
2028,10,28,11,509.0361237
2028,10,28,12,600
2028,10,28,13,468.7544608
2028,10,28,14,600
2028,10,28,15,600
2028,10,28,16,600
2028,10,28,17,600
2028,10,28,18,600
2028,10,28,19,408.3073444
2028,10,28,20,397.7444879
2028,10,28,21,418.9686892
2028,10,28,22,514.9946582
2028,10,28,23,483.7739072
2028,10,28,24,406.9777541
2028,10,29,1,431.8386312
2028,10,29,2,504.7518881
2028,10,29,3,600
2028,10,29,4,387.1816313
2028,10,29,5,388.0680248
2028,10,29,6,386.7138124
2028,10,29,7,367.0900439
2028,10,29,8,560.8162808
2028,10,29,9,528.1674513
2028,10,29,10,511.8922807
2028,10,29,11,509.0361237
2028,10,29,12,600
2028,10,29,13,468.7544608
2028,10,29,14,600
2028,10,29,15,600
2028,10,29,16,600
2028,10,29,17,600
2028,10,29,18,600
2028,10,29,19,408.3073444
2028,10,29,20,397.7444879
2028,10,29,21,418.9686892
2028,10,29,22,514.9946582
2028,10,29,23,483.7739072
2028,10,29,24,406.9777541
2028,10,30,1,431.8386312
2028,10,30,2,504.7518881
2028,10,30,3,600
2028,10,30,4,387.1816313
2028,10,30,5,388.0680248
2028,10,30,6,386.7138124
2028,10,30,7,367.0900439
2028,10,30,8,560.8162808
2028,10,30,9,528.1674513
2028,10,30,10,511.8922807
2028,10,30,11,509.0361237
2028,10,30,12,600
2028,10,30,13,468.7544608
2028,10,30,14,600
2028,10,30,15,600
2028,10,30,16,600
2028,10,30,17,600
2028,10,30,18,600
2028,10,30,19,408.3073444
2028,10,30,20,397.7444879
2028,10,30,21,418.9686892
2028,10,30,22,514.9946582
2028,10,30,23,483.7739072
2028,10,30,24,406.9777541
2028,10,31,1,431.8386312
2028,10,31,2,504.7518881
2028,10,31,3,600
2028,10,31,4,387.1816313
2028,10,31,5,388.0680248
2028,10,31,6,386.7138124
2028,10,31,7,367.0900439
2028,10,31,8,560.8162808
2028,10,31,9,528.1674513
2028,10,31,10,511.8922807
2028,10,31,11,509.0361237
2028,10,31,12,600
2028,10,31,13,468.7544608
2028,10,31,14,600
2028,10,31,15,600
2028,10,31,16,600
2028,10,31,17,600
2028,10,31,18,600
2028,10,31,19,408.3073444
2028,10,31,20,397.7444879
2028,10,31,21,418.9686892
2028,10,31,22,514.9946582
2028,10,31,23,483.7739072
2028,10,31,24,406.9777541
2028,11,1,1,511.6995222
2028,11,1,2,512.9072698
2028,11,1,3,497.3170473
2028,11,1,4,566.9475497
2028,11,1,5,404.3641682
2028,11,1,6,372.0890414
2028,11,1,7,359.8316883
2028,11,1,8,463.0555612
2028,11,1,9,474.6191018
2028,11,1,10,498.080241
2028,11,1,11,493.0179798
2028,11,1,12,436.4851144
2028,11,1,13,557.5168399
2028,11,1,14,485.8228879
2028,11,1,15,495.330688
2028,11,1,16,600
2028,11,1,17,563.3500037
2028,11,1,18,600
2028,11,1,19,600
2028,11,1,20,495.6904426
2028,11,1,21,458.5843255
2028,11,1,22,438.7978226
2028,11,1,23,508.5388211
2028,11,1,24,517.9438341
2028,11,2,1,511.6995222
2028,11,2,2,512.9072698
2028,11,2,3,497.3170473
2028,11,2,4,566.9475497
2028,11,2,5,404.3641682
2028,11,2,6,372.0890414
2028,11,2,7,359.8316883
2028,11,2,8,463.0555612
2028,11,2,9,474.6191018
2028,11,2,10,498.080241
2028,11,2,11,493.0179798
2028,11,2,12,436.4851144
2028,11,2,13,557.5168399
2028,11,2,14,485.8228879
2028,11,2,15,495.330688
2028,11,2,16,600
2028,11,2,17,563.3500037
2028,11,2,18,600
2028,11,2,19,600
2028,11,2,20,495.6904426
2028,11,2,21,458.5843255
2028,11,2,22,438.7978226
2028,11,2,23,508.5388211
2028,11,2,24,517.9438341
2028,11,3,1,511.6995222
2028,11,3,2,512.9072698
2028,11,3,3,497.3170473
2028,11,3,4,566.9475497
2028,11,3,5,404.3641682
2028,11,3,6,372.0890414
2028,11,3,7,359.8316883
2028,11,3,8,463.0555612
2028,11,3,9,474.6191018
2028,11,3,10,498.080241
2028,11,3,11,493.0179798
2028,11,3,12,436.4851144
2028,11,3,13,557.5168399
2028,11,3,14,485.8228879
2028,11,3,15,495.330688
2028,11,3,16,600
2028,11,3,17,563.3500037
2028,11,3,18,600
2028,11,3,19,600
2028,11,3,20,495.6904426
2028,11,3,21,458.5843255
2028,11,3,22,438.7978226
2028,11,3,23,508.5388211
2028,11,3,24,517.9438341
2028,11,4,1,511.6995222
2028,11,4,2,512.9072698
2028,11,4,3,497.3170473
2028,11,4,4,566.9475497
2028,11,4,5,404.3641682
2028,11,4,6,372.0890414
2028,11,4,7,359.8316883
2028,11,4,8,463.0555612
2028,11,4,9,474.6191018
2028,11,4,10,498.080241
2028,11,4,11,493.0179798
2028,11,4,12,436.4851144
2028,11,4,13,557.5168399
2028,11,4,14,485.8228879
2028,11,4,15,495.330688
2028,11,4,16,600
2028,11,4,17,563.3500037
2028,11,4,18,600
2028,11,4,19,600
2028,11,4,20,495.6904426
2028,11,4,21,458.5843255
2028,11,4,22,438.7978226
2028,11,4,23,508.5388211
2028,11,4,24,517.9438341
2028,11,5,1,511.6995222
2028,11,5,2,512.9072698
2028,11,5,3,497.3170473
2028,11,5,4,566.9475497
2028,11,5,5,404.3641682
2028,11,5,6,372.0890414
2028,11,5,7,359.8316883
2028,11,5,8,463.0555612
2028,11,5,9,474.6191018
2028,11,5,10,498.080241
2028,11,5,11,493.0179798
2028,11,5,12,436.4851144
2028,11,5,13,557.5168399
2028,11,5,14,485.8228879
2028,11,5,15,495.330688
2028,11,5,16,600
2028,11,5,17,563.3500037
2028,11,5,18,600
2028,11,5,19,600
2028,11,5,20,495.6904426
2028,11,5,21,458.5843255
2028,11,5,22,438.7978226
2028,11,5,23,508.5388211
2028,11,5,24,517.9438341
2028,11,6,1,511.6995222
2028,11,6,2,512.9072698
2028,11,6,3,497.3170473
2028,11,6,4,566.9475497
2028,11,6,5,404.3641682
2028,11,6,6,372.0890414
2028,11,6,7,359.8316883
2028,11,6,8,463.0555612
2028,11,6,9,474.6191018
2028,11,6,10,498.080241
2028,11,6,11,493.0179798
2028,11,6,12,436.4851144
2028,11,6,13,557.5168399
2028,11,6,14,485.8228879
2028,11,6,15,495.330688
2028,11,6,16,600
2028,11,6,17,563.3500037
2028,11,6,18,600
2028,11,6,19,600
2028,11,6,20,495.6904426
2028,11,6,21,458.5843255
2028,11,6,22,438.7978226
2028,11,6,23,508.5388211
2028,11,6,24,517.9438341
2028,11,7,1,511.6995222
2028,11,7,2,512.9072698
2028,11,7,3,497.3170473
2028,11,7,4,566.9475497
2028,11,7,5,404.3641682
2028,11,7,6,372.0890414
2028,11,7,7,359.8316883
2028,11,7,8,463.0555612
2028,11,7,9,474.6191018
2028,11,7,10,498.080241
2028,11,7,11,493.0179798
2028,11,7,12,436.4851144
2028,11,7,13,557.5168399
2028,11,7,14,485.8228879
2028,11,7,15,495.330688
2028,11,7,16,600
2028,11,7,17,563.3500037
2028,11,7,18,600
2028,11,7,19,600
2028,11,7,20,495.6904426
2028,11,7,21,458.5843255
2028,11,7,22,438.7978226
2028,11,7,23,508.5388211
2028,11,7,24,517.9438341
2028,11,8,1,511.6995222
2028,11,8,2,512.9072698
2028,11,8,3,497.3170473
2028,11,8,4,566.9475497
2028,11,8,5,404.3641682
2028,11,8,6,372.0890414
2028,11,8,7,359.8316883
2028,11,8,8,463.0555612
2028,11,8,9,474.6191018
2028,11,8,10,498.080241
2028,11,8,11,493.0179798
2028,11,8,12,436.4851144
2028,11,8,13,557.5168399
2028,11,8,14,485.8228879
2028,11,8,15,495.330688
2028,11,8,16,600
2028,11,8,17,563.3500037
2028,11,8,18,600
2028,11,8,19,600
2028,11,8,20,495.6904426
2028,11,8,21,458.5843255
2028,11,8,22,438.7978226
2028,11,8,23,508.5388211
2028,11,8,24,517.9438341
2028,11,9,1,511.6995222
2028,11,9,2,512.9072698
2028,11,9,3,497.3170473
2028,11,9,4,566.9475497
2028,11,9,5,404.3641682
2028,11,9,6,372.0890414
2028,11,9,7,359.8316883
2028,11,9,8,463.0555612
2028,11,9,9,474.6191018
2028,11,9,10,498.080241
2028,11,9,11,493.0179798
2028,11,9,12,436.4851144
2028,11,9,13,557.5168399
2028,11,9,14,485.8228879
2028,11,9,15,495.330688
2028,11,9,16,600
2028,11,9,17,563.3500037
2028,11,9,18,600
2028,11,9,19,600
2028,11,9,20,495.6904426
2028,11,9,21,458.5843255
2028,11,9,22,438.7978226
2028,11,9,23,508.5388211
2028,11,9,24,517.9438341
2028,11,10,1,511.6995222
2028,11,10,2,512.9072698
2028,11,10,3,497.3170473
2028,11,10,4,566.9475497
2028,11,10,5,404.3641682
2028,11,10,6,372.0890414
2028,11,10,7,359.8316883
2028,11,10,8,463.0555612
2028,11,10,9,474.6191018
2028,11,10,10,498.080241
2028,11,10,11,493.0179798
2028,11,10,12,436.4851144
2028,11,10,13,557.5168399
2028,11,10,14,485.8228879
2028,11,10,15,495.330688
2028,11,10,16,600
2028,11,10,17,563.3500037
2028,11,10,18,600
2028,11,10,19,600
2028,11,10,20,495.6904426
2028,11,10,21,458.5843255
2028,11,10,22,438.7978226
2028,11,10,23,508.5388211
2028,11,10,24,517.9438341
2028,11,11,1,511.6995222
2028,11,11,2,512.9072698
2028,11,11,3,497.3170473
2028,11,11,4,566.9475497
2028,11,11,5,404.3641682
2028,11,11,6,372.0890414
2028,11,11,7,359.8316883
2028,11,11,8,463.0555612
2028,11,11,9,474.6191018
2028,11,11,10,498.080241
2028,11,11,11,493.0179798
2028,11,11,12,436.4851144
2028,11,11,13,557.5168399
2028,11,11,14,485.8228879
2028,11,11,15,495.330688
2028,11,11,16,600
2028,11,11,17,563.3500037
2028,11,11,18,600
2028,11,11,19,600
2028,11,11,20,495.6904426
2028,11,11,21,458.5843255
2028,11,11,22,438.7978226
2028,11,11,23,508.5388211
2028,11,11,24,517.9438341
2028,11,12,1,511.6995222
2028,11,12,2,512.9072698
2028,11,12,3,497.3170473
