 Year , Month , Day , Period ,Flex Up
2028,7,26,13,582.7726111
2028,7,26,14,522.8765469
2028,7,26,15,573.0197041
2028,7,26,16,600
2028,7,26,17,575.4500647
2028,7,26,18,503.1248417
2028,7,26,19,499.5687423
2028,7,26,20,484.1609206
2028,7,26,21,479.7255563
2028,7,26,22,410.2397356
2028,7,26,23,408.9228776
2028,7,26,24,366.0777942
2028,7,27,1,420.6988515
2028,7,27,2,464.3521127
2028,7,27,3,425.2280274
2028,7,27,4,422.9095415
2028,7,27,5,378.2121166
2028,7,27,6,393.3210232
2028,7,27,7,439.8946794
2028,7,27,8,600
2028,7,27,9,543.4865406
2028,7,27,10,522.9068463
2028,7,27,11,463.1902477
2028,7,27,12,527.0182403
2028,7,27,13,582.7726111
2028,7,27,14,522.8765469
2028,7,27,15,573.0197041
2028,7,27,16,600
2028,7,27,17,575.4500647
2028,7,27,18,503.1248417
2028,7,27,19,499.5687423
2028,7,27,20,484.1609206
2028,7,27,21,479.7255563
2028,7,27,22,410.2397356
2028,7,27,23,408.9228776
2028,7,27,24,366.0777942
2028,7,28,1,420.6988515
2028,7,28,2,464.3521127
2028,7,28,3,425.2280274
2028,7,28,4,422.9095415
2028,7,28,5,378.2121166
2028,7,28,6,393.3210232
2028,7,28,7,439.8946794
2028,7,28,8,600
2028,7,28,9,543.4865406
2028,7,28,10,522.9068463
2028,7,28,11,463.1902477
2028,7,28,12,527.0182403
2028,7,28,13,582.7726111
2028,7,28,14,522.8765469
2028,7,28,15,573.0197041
2028,7,28,16,600
2028,7,28,17,575.4500647
2028,7,28,18,503.1248417
2028,7,28,19,499.5687423
2028,7,28,20,484.1609206
2028,7,28,21,479.7255563
2028,7,28,22,410.2397356
2028,7,28,23,408.9228776
2028,7,28,24,366.0777942
2028,7,29,1,420.6988515
2028,7,29,2,464.3521127
2028,7,29,3,425.2280274
2028,7,29,4,422.9095415
2028,7,29,5,378.2121166
2028,7,29,6,393.3210232
2028,7,29,7,439.8946794
2028,7,29,8,600
2028,7,29,9,543.4865406
2028,7,29,10,522.9068463
2028,7,29,11,463.1902477
2028,7,29,12,527.0182403
2028,7,29,13,582.7726111
2028,7,29,14,522.8765469
2028,7,29,15,573.0197041
2028,7,29,16,600
2028,7,29,17,575.4500647
2028,7,29,18,503.1248417
2028,7,29,19,499.5687423
2028,7,29,20,484.1609206
2028,7,29,21,479.7255563
2028,7,29,22,410.2397356
2028,7,29,23,408.9228776
2028,7,29,24,366.0777942
2028,7,30,1,420.6988515
2028,7,30,2,464.3521127
2028,7,30,3,425.2280274
2028,7,30,4,422.9095415
2028,7,30,5,378.2121166
2028,7,30,6,393.3210232
2028,7,30,7,439.8946794
2028,7,30,8,600
2028,7,30,9,543.4865406
2028,7,30,10,522.9068463
2028,7,30,11,463.1902477
2028,7,30,12,527.0182403
2028,7,30,13,582.7726111
2028,7,30,14,522.8765469
2028,7,30,15,573.0197041
2028,7,30,16,600
2028,7,30,17,575.4500647
2028,7,30,18,503.1248417
2028,7,30,19,499.5687423
2028,7,30,20,484.1609206
2028,7,30,21,479.7255563
2028,7,30,22,410.2397356
2028,7,30,23,408.9228776
2028,7,30,24,366.0777942
2028,7,31,1,420.6988515
2028,7,31,2,464.3521127
2028,7,31,3,425.2280274
2028,7,31,4,422.9095415
2028,7,31,5,378.2121166
2028,7,31,6,393.3210232
2028,7,31,7,439.8946794
2028,7,31,8,600
2028,7,31,9,543.4865406
2028,7,31,10,522.9068463
2028,7,31,11,463.1902477
2028,7,31,12,527.0182403
2028,7,31,13,582.7726111
2028,7,31,14,522.8765469
2028,7,31,15,573.0197041
2028,7,31,16,600
2028,7,31,17,575.4500647
2028,7,31,18,503.1248417
2028,7,31,19,499.5687423
2028,7,31,20,484.1609206
2028,7,31,21,479.7255563
2028,7,31,22,410.2397356
2028,7,31,23,408.9228776
2028,7,31,24,366.0777942
2028,8,1,1,390.8086952
2028,8,1,2,400.7146722
2028,8,1,3,426.792455
2028,8,1,4,402.2065362
2028,8,1,5,387.5265944
2028,8,1,6,389.3765057
2028,8,1,7,435.2662426
2028,8,1,8,600
2028,8,1,9,553.3621973
2028,8,1,10,462.2988184
2028,8,1,11,479.1270444
2028,8,1,12,518.392905
2028,8,1,13,534.0873144
2028,8,1,14,482.0510978
2028,8,1,15,526.9860417
2028,8,1,16,598.1181175
2028,8,1,17,547.6931141
2028,8,1,18,496.134294
2028,8,1,19,464.5067771
2028,8,1,20,503.5936141
2028,8,1,21,504.966129
2028,8,1,22,409.964229
2028,8,1,23,413.7834009
2028,8,1,24,381.6188129
2028,8,2,1,390.8086952
2028,8,2,2,400.7146722
2028,8,2,3,426.792455
2028,8,2,4,402.2065362
2028,8,2,5,387.5265944
2028,8,2,6,389.3765057
2028,8,2,7,435.2662426
2028,8,2,8,600
2028,8,2,9,553.3621973
2028,8,2,10,462.2988184
2028,8,2,11,479.1270444
2028,8,2,12,518.392905
2028,8,2,13,534.0873144
2028,8,2,14,482.0510978
2028,8,2,15,526.9860417
2028,8,2,16,598.1181175
2028,8,2,17,547.6931141
2028,8,2,18,496.134294
2028,8,2,19,464.5067771
2028,8,2,20,503.5936141
2028,8,2,21,504.966129
2028,8,2,22,409.964229
2028,8,2,23,413.7834009
2028,8,2,24,381.6188129
2028,8,3,1,390.8086952
2028,8,3,2,400.7146722
2028,8,3,3,426.792455
2028,8,3,4,402.2065362
2028,8,3,5,387.5265944
2028,8,3,6,389.3765057
2028,8,3,7,435.2662426
2028,8,3,8,600
2028,8,3,9,553.3621973
2028,8,3,10,462.2988184
2028,8,3,11,479.1270444
2028,8,3,12,518.392905
2028,8,3,13,534.0873144
2028,8,3,14,482.0510978
2028,8,3,15,526.9860417
2028,8,3,16,598.1181175
2028,8,3,17,547.6931141
2028,8,3,18,496.134294
2028,8,3,19,464.5067771
2028,8,3,20,503.5936141
2028,8,3,21,504.966129
2028,8,3,22,409.964229
2028,8,3,23,413.7834009
2028,8,3,24,381.6188129
2028,8,4,1,390.8086952
2028,8,4,2,400.7146722
2028,8,4,3,426.792455
2028,8,4,4,402.2065362
2028,8,4,5,387.5265944
2028,8,4,6,389.3765057
2028,8,4,7,435.2662426
2028,8,4,8,600
2028,8,4,9,553.3621973
2028,8,4,10,462.2988184
2028,8,4,11,479.1270444
2028,8,4,12,518.392905
2028,8,4,13,534.0873144
2028,8,4,14,482.0510978
2028,8,4,15,526.9860417
2028,8,4,16,598.1181175
2028,8,4,17,547.6931141
2028,8,4,18,496.134294
2028,8,4,19,464.5067771
2028,8,4,20,503.5936141
2028,8,4,21,504.966129
2028,8,4,22,409.964229
2028,8,4,23,413.7834009
2028,8,4,24,381.6188129
2028,8,5,1,390.8086952
2028,8,5,2,400.7146722
2028,8,5,3,426.792455
2028,8,5,4,402.2065362
2028,8,5,5,387.5265944
2028,8,5,6,389.3765057
2028,8,5,7,435.2662426
2028,8,5,8,600
2028,8,5,9,553.3621973
2028,8,5,10,462.2988184
2028,8,5,11,479.1270444
2028,8,5,12,518.392905
2028,8,5,13,534.0873144
2028,8,5,14,482.0510978
2028,8,5,15,526.9860417
2028,8,5,16,598.1181175
2028,8,5,17,547.6931141
2028,8,5,18,496.134294
2028,8,5,19,464.5067771
2028,8,5,20,503.5936141
2028,8,5,21,504.966129
2028,8,5,22,409.964229
2028,8,5,23,413.7834009
2028,8,5,24,381.6188129
2028,8,6,1,390.8086952
2028,8,6,2,400.7146722
2028,8,6,3,426.792455
2028,8,6,4,402.2065362
2028,8,6,5,387.5265944
2028,8,6,6,389.3765057
2028,8,6,7,435.2662426
2028,8,6,8,600
2028,8,6,9,553.3621973
2028,8,6,10,462.2988184
2028,8,6,11,479.1270444
2028,8,6,12,518.392905
2028,8,6,13,534.0873144
2028,8,6,14,482.0510978
2028,8,6,15,526.9860417
2028,8,6,16,598.1181175
2028,8,6,17,547.6931141
2028,8,6,18,496.134294
2028,8,6,19,464.5067771
2028,8,6,20,503.5936141
2028,8,6,21,504.966129
2028,8,6,22,409.964229
2028,8,6,23,413.7834009
2028,8,6,24,381.6188129
2028,8,7,1,390.8086952
2028,8,7,2,400.7146722
2028,8,7,3,426.792455
2028,8,7,4,402.2065362
2028,8,7,5,387.5265944
2028,8,7,6,389.3765057
2028,8,7,7,435.2662426
2028,8,7,8,600
2028,8,7,9,553.3621973
2028,8,7,10,462.2988184
2028,8,7,11,479.1270444
2028,8,7,12,518.392905
2028,8,7,13,534.0873144
2028,8,7,14,482.0510978
2028,8,7,15,526.9860417
2028,8,7,16,598.1181175
2028,8,7,17,547.6931141
2028,8,7,18,496.134294
2028,8,7,19,464.5067771
2028,8,7,20,503.5936141
2028,8,7,21,504.966129
2028,8,7,22,409.964229
2028,8,7,23,413.7834009
2028,8,7,24,381.6188129
2028,8,8,1,390.8086952
2028,8,8,2,400.7146722
2028,8,8,3,426.792455
2028,8,8,4,402.2065362
2028,8,8,5,387.5265944
2028,8,8,6,389.3765057
2028,8,8,7,435.2662426
2028,8,8,8,600
2028,8,8,9,553.3621973
2028,8,8,10,462.2988184
2028,8,8,11,479.1270444
2028,8,8,12,518.392905
2028,8,8,13,534.0873144
2028,8,8,14,482.0510978
2028,8,8,15,526.9860417
2028,8,8,16,598.1181175
2028,8,8,17,547.6931141
2028,8,8,18,496.134294
2028,8,8,19,464.5067771
2028,8,8,20,503.5936141
2028,8,8,21,504.966129
2028,8,8,22,409.964229
2028,8,8,23,413.7834009
2028,8,8,24,381.6188129
2028,8,9,1,390.8086952
2028,8,9,2,400.7146722
2028,8,9,3,426.792455
2028,8,9,4,402.2065362
2028,8,9,5,387.5265944
2028,8,9,6,389.3765057
2028,8,9,7,435.2662426
2028,8,9,8,600
2028,8,9,9,553.3621973
2028,8,9,10,462.2988184
2028,8,9,11,479.1270444
2028,8,9,12,518.392905
2028,8,9,13,534.0873144
2028,8,9,14,482.0510978
2028,8,9,15,526.9860417
2028,8,9,16,598.1181175
2028,8,9,17,547.6931141
2028,8,9,18,496.134294
2028,8,9,19,464.5067771
2028,8,9,20,503.5936141
2028,8,9,21,504.966129
2028,8,9,22,409.964229
2028,8,9,23,413.7834009
2028,8,9,24,381.6188129
2028,8,10,1,390.8086952
2028,8,10,2,400.7146722
2028,8,10,3,426.792455
2028,8,10,4,402.2065362
2028,8,10,5,387.5265944
2028,8,10,6,389.3765057
2028,8,10,7,435.2662426
2028,8,10,8,600
2028,8,10,9,553.3621973
2028,8,10,10,462.2988184
2028,8,10,11,479.1270444
2028,8,10,12,518.392905
2028,8,10,13,534.0873144
2028,8,10,14,482.0510978
2028,8,10,15,526.9860417
2028,8,10,16,598.1181175
2028,8,10,17,547.6931141
2028,8,10,18,496.134294
2028,8,10,19,464.5067771
2028,8,10,20,503.5936141
2028,8,10,21,504.966129
2028,8,10,22,409.964229
2028,8,10,23,413.7834009
2028,8,10,24,381.6188129
2028,8,11,1,390.8086952
2028,8,11,2,400.7146722
2028,8,11,3,426.792455
2028,8,11,4,402.2065362
2028,8,11,5,387.5265944
2028,8,11,6,389.3765057
2028,8,11,7,435.2662426
2028,8,11,8,600
2028,8,11,9,553.3621973
2028,8,11,10,462.2988184
2028,8,11,11,479.1270444
2028,8,11,12,518.392905
2028,8,11,13,534.0873144
2028,8,11,14,482.0510978
2028,8,11,15,526.9860417
2028,8,11,16,598.1181175
2028,8,11,17,547.6931141
2028,8,11,18,496.134294
2028,8,11,19,464.5067771
2028,8,11,20,503.5936141
2028,8,11,21,504.966129
2028,8,11,22,409.964229
2028,8,11,23,413.7834009
2028,8,11,24,381.6188129
2028,8,12,1,390.8086952
2028,8,12,2,400.7146722
2028,8,12,3,426.792455
2028,8,12,4,402.2065362
2028,8,12,5,387.5265944
2028,8,12,6,389.3765057
2028,8,12,7,435.2662426
2028,8,12,8,600
2028,8,12,9,553.3621973
2028,8,12,10,462.2988184
2028,8,12,11,479.1270444
2028,8,12,12,518.392905
2028,8,12,13,534.0873144
2028,8,12,14,482.0510978
2028,8,12,15,526.9860417
2028,8,12,16,598.1181175
2028,8,12,17,547.6931141
2028,8,12,18,496.134294
2028,8,12,19,464.5067771
2028,8,12,20,503.5936141
2028,8,12,21,504.966129
2028,8,12,22,409.964229
2028,8,12,23,413.7834009
2028,8,12,24,381.6188129
2028,8,13,1,390.8086952
2028,8,13,2,400.7146722
2028,8,13,3,426.792455
2028,8,13,4,402.2065362
2028,8,13,5,387.5265944
2028,8,13,6,389.3765057
2028,8,13,7,435.2662426
2028,8,13,8,600
2028,8,13,9,553.3621973
2028,8,13,10,462.2988184
2028,8,13,11,479.1270444
2028,8,13,12,518.392905
2028,8,13,13,534.0873144
2028,8,13,14,482.0510978
2028,8,13,15,526.9860417
2028,8,13,16,598.1181175
2028,8,13,17,547.6931141
2028,8,13,18,496.134294
2028,8,13,19,464.5067771
2028,8,13,20,503.5936141
2028,8,13,21,504.966129
2028,8,13,22,409.964229
2028,8,13,23,413.7834009
2028,8,13,24,381.6188129
2028,8,14,1,390.8086952
2028,8,14,2,400.7146722
2028,8,14,3,426.792455
2028,8,14,4,402.2065362
2028,8,14,5,387.5265944
2028,8,14,6,389.3765057
2028,8,14,7,435.2662426
2028,8,14,8,600
2028,8,14,9,553.3621973
2028,8,14,10,462.2988184
2028,8,14,11,479.1270444
2028,8,14,12,518.392905
2028,8,14,13,534.0873144
2028,8,14,14,482.0510978
2028,8,14,15,526.9860417
2028,8,14,16,598.1181175
2028,8,14,17,547.6931141
2028,8,14,18,496.134294
2028,8,14,19,464.5067771
2028,8,14,20,503.5936141
2028,8,14,21,504.966129
2028,8,14,22,409.964229
2028,8,14,23,413.7834009
2028,8,14,24,381.6188129
2028,8,15,1,390.8086952
2028,8,15,2,400.7146722
2028,8,15,3,426.792455
2028,8,15,4,402.2065362
2028,8,15,5,387.5265944
2028,8,15,6,389.3765057
2028,8,15,7,435.2662426
2028,8,15,8,600
2028,8,15,9,553.3621973
2028,8,15,10,462.2988184
2028,8,15,11,479.1270444
2028,8,15,12,518.392905
2028,8,15,13,534.0873144
2028,8,15,14,482.0510978
2028,8,15,15,526.9860417
2028,8,15,16,598.1181175
2028,8,15,17,547.6931141
2028,8,15,18,496.134294
2028,8,15,19,464.5067771
2028,8,15,20,503.5936141
2028,8,15,21,504.966129
2028,8,15,22,409.964229
2028,8,15,23,413.7834009
2028,8,15,24,381.6188129
2028,8,16,1,390.8086952
2028,8,16,2,400.7146722
2028,8,16,3,426.792455
2028,8,16,4,402.2065362
2028,8,16,5,387.5265944
2028,8,16,6,389.3765057
2028,8,16,7,435.2662426
2028,8,16,8,600
2028,8,16,9,553.3621973
2028,8,16,10,462.2988184
2028,8,16,11,479.1270444
2028,8,16,12,518.392905
2028,8,16,13,534.0873144
2028,8,16,14,482.0510978
2028,8,16,15,526.9860417
2028,8,16,16,598.1181175
2028,8,16,17,547.6931141
2028,8,16,18,496.134294
2028,8,16,19,464.5067771
2028,8,16,20,503.5936141
2028,8,16,21,504.966129
2028,8,16,22,409.964229
2028,8,16,23,413.7834009
2028,8,16,24,381.6188129
2028,8,17,1,390.8086952
2028,8,17,2,400.7146722
2028,8,17,3,426.792455
2028,8,17,4,402.2065362
2028,8,17,5,387.5265944
2028,8,17,6,389.3765057
2028,8,17,7,435.2662426
2028,8,17,8,600
2028,8,17,9,553.3621973
2028,8,17,10,462.2988184
2028,8,17,11,479.1270444
2028,8,17,12,518.392905
2028,8,17,13,534.0873144
2028,8,17,14,482.0510978
2028,8,17,15,526.9860417
2028,8,17,16,598.1181175
2028,8,17,17,547.6931141
2028,8,17,18,496.134294
2028,8,17,19,464.5067771
2028,8,17,20,503.5936141
2028,8,17,21,504.966129
2028,8,17,22,409.964229
2028,8,17,23,413.7834009
2028,8,17,24,381.6188129
2028,8,18,1,390.8086952
2028,8,18,2,400.7146722
2028,8,18,3,426.792455
2028,8,18,4,402.2065362
2028,8,18,5,387.5265944
2028,8,18,6,389.3765057
2028,8,18,7,435.2662426
2028,8,18,8,600
2028,8,18,9,553.3621973
2028,8,18,10,462.2988184
2028,8,18,11,479.1270444
2028,8,18,12,518.392905
2028,8,18,13,534.0873144
2028,8,18,14,482.0510978
2028,8,18,15,526.9860417
2028,8,18,16,598.1181175
2028,8,18,17,547.6931141
2028,8,18,18,496.134294
2028,8,18,19,464.5067771
2028,8,18,20,503.5936141
2028,8,18,21,504.966129
2028,8,18,22,409.964229
2028,8,18,23,413.7834009
2028,8,18,24,381.6188129
2028,8,19,1,390.8086952
2028,8,19,2,400.7146722
2028,8,19,3,426.792455
2028,8,19,4,402.2065362
2028,8,19,5,387.5265944
2028,8,19,6,389.3765057
2028,8,19,7,435.2662426
2028,8,19,8,600
2028,8,19,9,553.3621973
2028,8,19,10,462.2988184
2028,8,19,11,479.1270444
2028,8,19,12,518.392905
2028,8,19,13,534.0873144
2028,8,19,14,482.0510978
2028,8,19,15,526.9860417
2028,8,19,16,598.1181175
2028,8,19,17,547.6931141
2028,8,19,18,496.134294
2028,8,19,19,464.5067771
2028,8,19,20,503.5936141
2028,8,19,21,504.966129
2028,8,19,22,409.964229
2028,8,19,23,413.7834009
2028,8,19,24,381.6188129
2028,8,20,1,390.8086952
2028,8,20,2,400.7146722
2028,8,20,3,426.792455
2028,8,20,4,402.2065362
2028,8,20,5,387.5265944
2028,8,20,6,389.3765057
2028,8,20,7,435.2662426
2028,8,20,8,600
2028,8,20,9,553.3621973
2028,8,20,10,462.2988184
2028,8,20,11,479.1270444
2028,8,20,12,518.392905
2028,8,20,13,534.0873144
2028,8,20,14,482.0510978
2028,8,20,15,526.9860417
2028,8,20,16,598.1181175
2028,8,20,17,547.6931141
2028,8,20,18,496.134294
2028,8,20,19,464.5067771
2028,8,20,20,503.5936141
2028,8,20,21,504.966129
2028,8,20,22,409.964229
2028,8,20,23,413.7834009
2028,8,20,24,381.6188129
2028,8,21,1,390.8086952
2028,8,21,2,400.7146722
2028,8,21,3,426.792455
2028,8,21,4,402.2065362
2028,8,21,5,387.5265944
2028,8,21,6,389.3765057
2028,8,21,7,435.2662426
2028,8,21,8,600
2028,8,21,9,553.3621973
2028,8,21,10,462.2988184
2028,8,21,11,479.1270444
2028,8,21,12,518.392905
2028,8,21,13,534.0873144
2028,8,21,14,482.0510978
2028,8,21,15,526.9860417
2028,8,21,16,598.1181175
2028,8,21,17,547.6931141
2028,8,21,18,496.134294
2028,8,21,19,464.5067771
2028,8,21,20,503.5936141
2028,8,21,21,504.966129
2028,8,21,22,409.964229
2028,8,21,23,413.7834009
2028,8,21,24,381.6188129
2028,8,22,1,390.8086952
2028,8,22,2,400.7146722
2028,8,22,3,426.792455
2028,8,22,4,402.2065362
2028,8,22,5,387.5265944
2028,8,22,6,389.3765057
2028,8,22,7,435.2662426
2028,8,22,8,600
2028,8,22,9,553.3621973
2028,8,22,10,462.2988184
2028,8,22,11,479.1270444
2028,8,22,12,518.392905
2028,8,22,13,534.0873144
2028,8,22,14,482.0510978
2028,8,22,15,526.9860417
2028,8,22,16,598.1181175
2028,8,22,17,547.6931141
2028,8,22,18,496.134294
2028,8,22,19,464.5067771
2028,8,22,20,503.5936141
2028,8,22,21,504.966129
2028,8,22,22,409.964229
2028,8,22,23,413.7834009
2028,8,22,24,381.6188129
2028,8,23,1,390.8086952
2028,8,23,2,400.7146722
2028,8,23,3,426.792455
2028,8,23,4,402.2065362
2028,8,23,5,387.5265944
2028,8,23,6,389.3765057
2028,8,23,7,435.2662426
2028,8,23,8,600
2028,8,23,9,553.3621973
2028,8,23,10,462.2988184
2028,8,23,11,479.1270444
2028,8,23,12,518.392905
2028,8,23,13,534.0873144
2028,8,23,14,482.0510978
2028,8,23,15,526.9860417
2028,8,23,16,598.1181175
2028,8,23,17,547.6931141
2028,8,23,18,496.134294
2028,8,23,19,464.5067771
2028,8,23,20,503.5936141
2028,8,23,21,504.966129
2028,8,23,22,409.964229
2028,8,23,23,413.7834009
2028,8,23,24,381.6188129
2028,8,24,1,390.8086952
2028,8,24,2,400.7146722
2028,8,24,3,426.792455
2028,8,24,4,402.2065362
2028,8,24,5,387.5265944
2028,8,24,6,389.3765057
2028,8,24,7,435.2662426
2028,8,24,8,600
2028,8,24,9,553.3621973
2028,8,24,10,462.2988184
2028,8,24,11,479.1270444
2028,8,24,12,518.392905
2028,8,24,13,534.0873144
2028,8,24,14,482.0510978
2028,8,24,15,526.9860417
2028,8,24,16,598.1181175
2028,8,24,17,547.6931141
2028,8,24,18,496.134294
2028,8,24,19,464.5067771
2028,8,24,20,503.5936141
2028,8,24,21,504.966129
2028,8,24,22,409.964229
2028,8,24,23,413.7834009
2028,8,24,24,381.6188129
2028,8,25,1,390.8086952
2028,8,25,2,400.7146722
2028,8,25,3,426.792455
2028,8,25,4,402.2065362
2028,8,25,5,387.5265944
2028,8,25,6,389.3765057
2028,8,25,7,435.2662426
2028,8,25,8,600
2028,8,25,9,553.3621973
2028,8,25,10,462.2988184
2028,8,25,11,479.1270444
2028,8,25,12,518.392905
2028,8,25,13,534.0873144
2028,8,25,14,482.0510978
2028,8,25,15,526.9860417
2028,8,25,16,598.1181175
2028,8,25,17,547.6931141
2028,8,25,18,496.134294
2028,8,25,19,464.5067771
2028,8,25,20,503.5936141
2028,8,25,21,504.966129
2028,8,25,22,409.964229
2028,8,25,23,413.7834009
2028,8,25,24,381.6188129
2028,8,26,1,390.8086952
2028,8,26,2,400.7146722
2028,8,26,3,426.792455
2028,8,26,4,402.2065362
2028,8,26,5,387.5265944
2028,8,26,6,389.3765057
2028,8,26,7,435.2662426
2028,8,26,8,600
2028,8,26,9,553.3621973
2028,8,26,10,462.2988184
2028,8,26,11,479.1270444
2028,8,26,12,518.392905
2028,8,26,13,534.0873144
2028,8,26,14,482.0510978
2028,8,26,15,526.9860417
2028,8,26,16,598.1181175
2028,8,26,17,547.6931141
2028,8,26,18,496.134294
2028,8,26,19,464.5067771
2028,8,26,20,503.5936141
2028,8,26,21,504.966129
2028,8,26,22,409.964229
2028,8,26,23,413.7834009
2028,8,26,24,381.6188129
2028,8,27,1,390.8086952
2028,8,27,2,400.7146722
2028,8,27,3,426.792455
2028,8,27,4,402.2065362
2028,8,27,5,387.5265944
2028,8,27,6,389.3765057
2028,8,27,7,435.2662426
2028,8,27,8,600
2028,8,27,9,553.3621973
2028,8,27,10,462.2988184
2028,8,27,11,479.1270444
2028,8,27,12,518.392905
2028,8,27,13,534.0873144
2028,8,27,14,482.0510978
2028,8,27,15,526.9860417
2028,8,27,16,598.1181175
2028,8,27,17,547.6931141
2028,8,27,18,496.134294
2028,8,27,19,464.5067771
2028,8,27,20,503.5936141
2028,8,27,21,504.966129
2028,8,27,22,409.964229
2028,8,27,23,413.7834009
2028,8,27,24,381.6188129
2028,8,28,1,390.8086952
2028,8,28,2,400.7146722
2028,8,28,3,426.792455
2028,8,28,4,402.2065362
2028,8,28,5,387.5265944
2028,8,28,6,389.3765057
2028,8,28,7,435.2662426
2028,8,28,8,600
2028,8,28,9,553.3621973
2028,8,28,10,462.2988184
2028,8,28,11,479.1270444
2028,8,28,12,518.392905
2028,8,28,13,534.0873144
2028,8,28,14,482.0510978
2028,8,28,15,526.9860417
2028,8,28,16,598.1181175
2028,8,28,17,547.6931141
2028,8,28,18,496.134294
2028,8,28,19,464.5067771
2028,8,28,20,503.5936141
2028,8,28,21,504.966129
2028,8,28,22,409.964229
2028,8,28,23,413.7834009
2028,8,28,24,381.6188129
2028,8,29,1,390.8086952
2028,8,29,2,400.7146722
2028,8,29,3,426.792455
2028,8,29,4,402.2065362
2028,8,29,5,387.5265944
2028,8,29,6,389.3765057
2028,8,29,7,435.2662426
2028,8,29,8,600
2028,8,29,9,553.3621973
2028,8,29,10,462.2988184
2028,8,29,11,479.1270444
2028,8,29,12,518.392905
2028,8,29,13,534.0873144
2028,8,29,14,482.0510978
2028,8,29,15,526.9860417
2028,8,29,16,598.1181175
2028,8,29,17,547.6931141
2028,8,29,18,496.134294
2028,8,29,19,464.5067771
2028,8,29,20,503.5936141
2028,8,29,21,504.966129
2028,8,29,22,409.964229
2028,8,29,23,413.7834009
2028,8,29,24,381.6188129
2028,8,30,1,390.8086952
2028,8,30,2,400.7146722
2028,8,30,3,426.792455
2028,8,30,4,402.2065362
2028,8,30,5,387.5265944
2028,8,30,6,389.3765057
2028,8,30,7,435.2662426
2028,8,30,8,600
2028,8,30,9,553.3621973
2028,8,30,10,462.2988184
2028,8,30,11,479.1270444
2028,8,30,12,518.392905
2028,8,30,13,534.0873144
2028,8,30,14,482.0510978
2028,8,30,15,526.9860417
2028,8,30,16,598.1181175
2028,8,30,17,547.6931141
2028,8,30,18,496.134294
2028,8,30,19,464.5067771
2028,8,30,20,503.5936141
2028,8,30,21,504.966129
2028,8,30,22,409.964229
2028,8,30,23,413.7834009
2028,8,30,24,381.6188129
2028,8,31,1,390.8086952
2028,8,31,2,400.7146722
2028,8,31,3,426.792455
2028,8,31,4,402.2065362
2028,8,31,5,387.5265944
2028,8,31,6,389.3765057
2028,8,31,7,435.2662426
2028,8,31,8,600
2028,8,31,9,553.3621973
2028,8,31,10,462.2988184
2028,8,31,11,479.1270444
2028,8,31,12,518.392905
2028,8,31,13,534.0873144
2028,8,31,14,482.0510978
2028,8,31,15,526.9860417
2028,8,31,16,598.1181175
2028,8,31,17,547.6931141
2028,8,31,18,496.134294
2028,8,31,19,464.5067771
2028,8,31,20,503.5936141
2028,8,31,21,504.966129
2028,8,31,22,409.964229
2028,8,31,23,413.7834009
2028,8,31,24,381.6188129
2028,9,1,1,588.1717931
2028,9,1,2,600
2028,9,1,3,453.5146485
2028,9,1,4,542.1211333
2028,9,1,5,462.7863333
2028,9,1,6,466.0531945
2028,9,1,7,485.7341522
2028,9,1,8,600
2028,9,1,9,547.5149878
2028,9,1,10,458.6052982
2028,9,1,11,438.315651
2028,9,1,12,366.9599258
2028,9,1,13,486.7235575
2028,9,1,14,496.6016519
2028,9,1,15,522.971354
2028,9,1,16,600
2028,9,1,17,600
2028,9,1,18,600
2028,9,1,19,600
2028,9,1,20,600
2028,9,1,21,600
2028,9,1,22,600
2028,9,1,23,539.4606818
2028,9,1,24,433.0722591
2028,9,2,1,588.1717931
2028,9,2,2,600
2028,9,2,3,453.5146485
2028,9,2,4,542.1211333
2028,9,2,5,462.7863333
2028,9,2,6,466.0531945
2028,9,2,7,485.7341522
2028,9,2,8,600
2028,9,2,9,547.5149878
2028,9,2,10,458.6052982
2028,9,2,11,438.315651
2028,9,2,12,366.9599258
2028,9,2,13,486.7235575
2028,9,2,14,496.6016519
2028,9,2,15,522.971354
2028,9,2,16,600
2028,9,2,17,600
2028,9,2,18,600
2028,9,2,19,600
2028,9,2,20,600
2028,9,2,21,600
2028,9,2,22,600
2028,9,2,23,539.4606818
2028,9,2,24,433.0722591
2028,9,3,1,588.1717931
2028,9,3,2,600
2028,9,3,3,453.5146485
2028,9,3,4,542.1211333
2028,9,3,5,462.7863333
2028,9,3,6,466.0531945
2028,9,3,7,485.7341522
2028,9,3,8,600
2028,9,3,9,547.5149878
2028,9,3,10,458.6052982
2028,9,3,11,438.315651
2028,9,3,12,366.9599258
2028,9,3,13,486.7235575
2028,9,3,14,496.6016519
2028,9,3,15,522.971354
2028,9,3,16,600
2028,9,3,17,600
2028,9,3,18,600
2028,9,3,19,600
2028,9,3,20,600
2028,9,3,21,600
2028,9,3,22,600
2028,9,3,23,539.4606818
2028,9,3,24,433.0722591
2028,9,4,1,588.1717931
2028,9,4,2,600
2028,9,4,3,453.5146485
2028,9,4,4,542.1211333
